ts_art,exchange,ask,bid,edad_seg
2026-09-20 00:29:05,bybitp2p,1594.48,1594.0,37
2026-09-20 00:29:05,cocoscrypto,1606.0038,1586.0002,39
2026-09-20 00:29:05,cryptomktpro,1616.2032,1569.4714,39
2026-09-20 00:29:05,decrypto,1608.5854,1541.735,35
2026-09-20 00:29:05,eldoradop2p,1629.8776,1569.8135,57
2026-09-20 00:29:05,eluter,1622.0831,1567.7207,38
2026-09-20 00:29:05,fiwind,1600.0,1588.0,38
2026-09-20 00:29:05,kucoinp2p,1599.0,1587.15,45
2026-09-20 00:29:05,lemoncash,1619.3504,1538.5908,38
2026-09-20 00:29:05,lemoncashp2p,1609.79,1563.195,38
2026-09-20 00:29:05,letsbit,1603.4168,1567.5124,13
2026-09-20 00:29:05,mexc,1662.9825,1581.4873,37
2026-09-20 00:29:05,nexo,1603.5231,1585.965,38
2026-09-20 00:29:05,okexp2p,1597.09,1591.3,19
2026-09-20 00:29:05,peanut,1618.38,1561.11,36
2026-09-20 00:29:05,ripio,1610.58,1565.732,16
2026-09-20 00:29:05,ripioexchange,1597.548,1581.5525,55
2026-09-20 00:29:05,saldo,1596.4702,1567.0444,35
2026-09-20 00:29:05,satoshitango,1603.6028,1559.2778,30
2026-09-20 00:29:05,tiendacrypto,1608.723,1570.534,37
2026-09-20 00:29:05,vitawallet,1615.138,1568.7592,37
2026-09-20 00:29:05,wallbit,1637.7732,1564.57,22
2026-09-20 00:45:07,astropay,1636.237,1568.2584,36
2026-09-20 00:45:07,belo,1608.0,1588.0,36
2026-09-20 00:45:07,binance,1595.9961,1577.5689,47
2026-09-20 00:45:07,binancep2p,1598.65,1589.8,8
2026-09-20 00:45:07,bingxp2p,1599.8,1590.5,66
2026-09-20 00:45:07,bitgetp2p,1598.7,1590.1,29
2026-09-20 00:45:07,bitsoalpha,1603.8658,1581.6627,45
2026-09-20 00:45:07,buenbit,1622.2606,1582.6258,0
2026-09-20 00:45:07,bybit,1611.9605,1567.4129,33
2026-09-20 00:45:07,bybitp2p,1594.49,1596.0,31
2026-09-20 00:45:07,cocoscrypto,1606.0038,1586.0002,34
2026-09-20 00:45:07,cryptomktpro,1616.2133,1569.4714,34
2026-09-20 00:45:07,decrypto,1608.5854,1541.735,29
2026-09-20 00:45:07,eldoradop2p,1629.8776,1569.8135,52
2026-09-20 00:45:07,eluter,1622.0831,1567.819,33
2026-09-20 00:45:07,fiwind,1600.0,1588.0,33
2026-09-20 00:45:07,kucoinp2p,1599.0,1587.15,40
2026-09-20 00:45:07,lemoncash,1619.3569,1538.597,33
2026-09-20 00:45:07,lemoncashp2p,1613.85,1563.195,33
2026-09-20 00:45:07,letsbit,1603.4168,1567.5124,8
2026-09-20 00:45:07,mexc,1662.9825,1581.4873,32
2026-09-20 00:45:07,nexo,1603.1371,1585.5833,32
2026-09-20 00:45:07,okexp2p,1597.09,1591.35,35
2026-09-20 00:45:07,peanut,1618.38,1561.11,31
2026-09-20 00:45:07,ripio,1610.01,1565.9409,11
2026-09-20 00:45:07,ripioexchange,1598.151,1581.652,50
2026-09-20 00:45:07,saldo,1596.3042,1567.0224,29
2026-09-20 00:45:07,satoshitango,1603.5226,1559.1998,26
2026-09-20 00:45:07,tiendacrypto,1608.723,1570.534,32
2026-09-20 00:45:07,vitawallet,1615.1424,1568.7634,31
2026-09-20 00:45:07,wallbit,1637.8752,1564.67,17
2026-09-20 00:52:53,astropay,1636.1552,1568.1601,28
2026-09-20 00:52:53,belo,1608.0,1588.0,28
2026-09-20 00:52:53,binance,1595.9961,1577.5689,39
2026-09-20 00:52:53,binancep2p,1598.6,1590.0,36
2026-09-20 00:52:53,bingxp2p,1599.8,1590.5,58
2026-09-20 00:52:53,bitgetp2p,1599.9,1590.15,24
2026-09-20 00:52:53,bitsoalpha,1602.8699,1581.4341,37
2026-09-20 00:52:53,buenbit,1622.7211,1583.0654,52
2026-09-20 00:52:53,bybit,1611.9605,1567.4129,22
2026-09-20 00:52:53,bybitp2p,1594.49,1594.2,7
2026-09-20 00:52:53,cocoscrypto,1606.0038,1586.0002,26
2026-09-20 00:52:53,cryptomktpro,1616.2032,1569.4714,26
2026-09-20 00:52:53,decrypto,1608.5854,1541.735,21
2026-09-20 00:52:53,eldoradop2p,1630.3321,1556.5867,14
2026-09-20 00:52:53,eluter,1622.0831,1567.819,25
2026-09-20 00:52:53,fiwind,1600.0,1588.0,26
2026-09-20 00:52:53,kucoinp2p,1599.0,1587.15,2
2026-09-20 00:52:53,lemoncash,1619.3553,1538.5954,25
2026-09-20 00:52:53,lemoncashp2p,1613.85,1563.195,85
2026-09-20 00:52:53,letsbit,1603.417,1567.5124,0
2026-09-20 00:52:53,mexc,1662.9825,1581.4873,24
2026-09-20 00:52:53,nexo,1603.5372,1585.979,25
2026-09-20 00:52:53,okexp2p,1597.09,1591.3,44
2026-09-20 00:52:53,peanut,1618.38,1561.11,23
2026-09-20 00:52:53,ripio,1609.41,1565.7519,3
2026-09-20 00:52:53,ripioexchange,1599.4575,1581.851,42
2026-09-20 00:52:53,saldo,1596.3381,1567.0312,22
2026-09-20 00:52:53,satoshitango,1603.665,1559.3383,18
2026-09-20 00:52:53,tiendacrypto,1608.723,1570.534,25
2026-09-20 00:52:53,vitawallet,1615.1424,1568.7634,24
2026-09-20 00:52:53,wallbit,1637.7732,1564.57,9
2026-09-20 01:09:06,astropay,1636.1552,1568.1601,30
2026-09-20 01:09:06,belo,1608.0,1588.0,30
2026-09-20 01:09:06,binance,1596.0962,1577.6679,41
2026-09-20 01:09:06,binancep2p,1598.2,1589.92,3
2026-09-20 01:09:06,bingxp2p,1600.1,1590.5,0
2026-09-20 01:09:06,bitgetp2p,1599.9,1590.15,2
2026-09-20 01:09:06,bitsoalpha,1603.3628,1582.3585,39
2026-09-20 01:09:06,buenbit,1622.1305,1582.4859,54
2026-09-20 01:09:06,bybit,1611.9605,1567.4129,28
2026-09-20 01:09:06,bybitp2p,1595.8,1594.2,8
2026-09-20 01:09:06,cocoscrypto,1606.0038,1586.0002,28
2026-09-20 01:09:06,cryptomktpro,1616.7086,1569.4714,27
2026-09-20 01:09:06,decrypto,1608.5854,1541.735,23
2026-09-20 01:09:06,eldoradop2p,1630.3321,1556.5867,46
2026-09-20 01:09:06,eluter,1622.1848,1567.819,27
2026-09-20 01:09:06,fiwind,1600.0,1588.0,27
2026-09-20 01:09:06,kucoinp2p,1599.0,1587.15,4
2026-09-20 01:09:06,lemoncash,1619.318,1538.56,27
2026-09-20 01:09:06,lemoncashp2p,1613.85,1563.195,35
2026-09-20 01:09:06,letsbit,1603.4167,1567.5124,2
2026-09-20 01:09:06,mexc,1662.9825,1581.4873,26
2026-09-20 01:09:06,nexo,1603.2589,1585.7037,26
2026-09-20 01:09:06,okexp2p,1597.09,1591.3,2
2026-09-20 01:09:06,peanut,1618.38,1561.11,24
2026-09-20 01:09:06,ripio,1608.59,1565.921,5
2026-09-20 01:09:06,ripioexchange,1601.166,1581.851,44
2026-09-20 01:09:06,saldo,1596.2054,1567.0385,23
2026-09-20 01:09:06,satoshitango,1603.5236,1559.1852,19
2026-09-20 01:09:06,tiendacrypto,1608.723,1570.534,25
2026-09-20 01:09:06,vitawallet,1615.1952,1568.8147,25
2026-09-20 01:09:06,wallbit,1637.9772,1564.77,11
2026-09-20 01:27:42,astropay,1636.237,1568.2584,19
2026-09-20 01:27:42,belo,1608.0,1588.0,19
2026-09-20 01:27:42,binance,1596.1962,1577.7668,30
2026-09-20 01:27:42,binancep2p,1597.99,1589.95,53
2026-09-20 01:27:42,bingxp2p,1599.8,1590.5,49
2026-09-20 01:27:42,bitgetp2p,1599.9,1590.15,19
2026-09-20 01:27:42,bitsoalpha,1603.6344,1582.0603,28
2026-09-20 01:27:42,buenbit,1622.4809,1582.8356,43
2026-09-20 01:27:42,bybit,1611.9605,1567.4129,31
2026-09-20 01:27:42,bybitp2p,1595.8,1594.2,27
2026-09-20 01:27:42,cocoscrypto,1606.0038,1586.0002,17
2026-09-20 01:27:42,cryptomktpro,1616.4155,1569.4714,16
2026-09-20 01:27:42,decrypto,1608.5854,1541.735,12
2026-09-20 01:27:42,eldoradop2p,1630.3321,1556.5867,5
2026-09-20 01:27:42,eluter,1622.2866,1567.9173,16
2026-09-20 01:27:42,fiwind,1600.0,1588.0,16
2026-09-20 01:27:42,kucoinp2p,1599.0,1587.15,23
2026-09-20 01:27:42,lemoncash,1619.3828,1538.6216,16
2026-09-20 01:27:42,lemoncashp2p,1613.85,1563.195,16
2026-09-20 01:27:42,letsbit,1603.4168,1567.5124,51
2026-09-20 01:27:42,mexc,1662.9825,1581.4873,14
2026-09-20 01:27:42,nexo,1603.4478,1585.8746,15
2026-09-20 01:27:42,okexp2p,1598.0,1591.3,7
2026-09-20 01:27:42,peanut,1618.38,1561.11,13
2026-09-20 01:27:42,ripio,1611.3,1565.9509,54
2026-09-20 01:27:42,ripioexchange,1600.4625,1581.7515,33
2026-09-20 01:27:42,saldo,1595.9628,1567.0139,12
2026-09-20 01:27:42,satoshitango,1603.4761,1559.1234,9
2026-09-20 01:27:42,tiendacrypto,1608.723,1570.534,14
2026-09-20 01:27:42,vitawallet,1615.3288,1568.9444,14
2026-09-20 01:27:42,wallbit,1638.0792,1564.87,0
2026-09-20 01:42:24,astropay,1636.1552,1568.1601,36
2026-09-20 01:42:24,belo,1608.0,1588.0,36
2026-09-20 01:42:24,binance,1596.1962,1577.7668,47
2026-09-20 01:42:24,binancep2p,1597.8,1589.92,60
2026-09-20 01:42:24,bingxp2p,1599.8,1590.5,6
2026-09-20 01:42:24,bitgetp2p,1602.97,1590.15,12
2026-09-20 01:42:24,bitsoalpha,1603.9161,1582.4082,45
2026-09-20 01:42:24,buenbit,1622.661,1583.0054,0
2026-09-20 01:42:24,bybit,1611.9605,1567.4129,28
2026-09-20 01:42:24,bybitp2p,1595.8,1594.2,14
2026-09-20 01:42:24,cocoscrypto,1606.0038,1586.0002,34
2026-09-20 01:42:24,cryptomktpro,1616.4761,1569.4714,33
2026-09-20 01:42:24,decrypto,1608.5854,1541.735,29
2026-09-20 01:42:24,eldoradop2p,1630.3321,1556.5867,52
2026-09-20 01:42:24,eluter,1622.2866,1567.9173,33
2026-09-20 01:42:24,fiwind,1600.0,1588.0,33
2026-09-20 01:42:24,kucoinp2p,1599.0,1587.15,10
2026-09-20 01:42:24,lemoncash,1619.3439,1538.5846,33
2026-09-20 01:42:24,lemoncashp2p,1613.85,1563.195,33
2026-09-20 01:42:24,letsbit,1603.4168,1567.5124,8
2026-09-20 01:42:24,mexc,1662.9825,1581.4873,32
2026-09-20 01:42:24,nexo,1603.5021,1585.9442,32
2026-09-20 01:42:24,okexp2p,1598.0,1591.3,41
2026-09-20 01:42:24,peanut,1618.38,1561.11,30
2026-09-20 01:42:24,ripio,1610.89,1565.9509,11
2026-09-20 01:42:24,ripioexchange,1601.0655,1581.652,50
2026-09-20 01:42:24,saldo,1595.9635,1567.0049,29
2026-09-20 01:42:24,satoshitango,1603.5079,1559.1699,26
2026-09-20 01:42:24,tiendacrypto,1608.723,1570.534,31
2026-09-20 01:42:24,vitawallet,1615.3126,1568.9287,31
2026-09-20 01:42:24,wallbit,1638.0792,1564.87,17
2026-09-20 01:50:33,astropay,1636.237,1568.2584,6
2026-09-20 01:50:33,belo,1608.0,1588.0,7
2026-09-20 01:50:33,binance,1596.1962,1577.7668,18
2026-09-20 01:50:33,binancep2p,1597.74,1589.92,31
2026-09-20 01:50:33,bingxp2p,1599.8,1590.5,37
2026-09-20 01:50:33,bitgetp2p,1602.97,1590.15,2
2026-09-20 01:50:33,bitsoalpha,1603.4835,1582.4679,17
2026-09-20 01:50:33,buenbit,1622.1005,1582.456,31
2026-09-20 01:50:33,bybit,1611.9605,1567.4129,43
2026-09-20 01:50:33,bybitp2p,1595.8,1594.2,7
2026-09-20 01:50:33,cocoscrypto,1606.0038,1586.0002,5
2026-09-20 01:50:33,cryptomktpro,1616.4053,1569.4714,4
2026-09-20 01:50:33,decrypto,1608.5854,1541.735,0
2026-09-20 01:50:33,eldoradop2p,1630.3321,1556.5867,53
2026-09-20 01:50:33,eluter,1622.2866,1567.9173,4
2026-09-20 01:50:33,fiwind,1600.0,1588.0,4
2026-09-20 01:50:33,kucoinp2p,1599.0,1587.15,11
2026-09-20 01:50:33,lemoncash,1619.3067,1538.5492,4
2026-09-20 01:50:33,lemoncashp2p,1613.85,1563.195,4
2026-09-20 01:50:33,letsbit,1603.417,1567.5124,39
2026-09-20 01:50:33,mexc,1662.9825,1581.4873,3
2026-09-20 01:50:33,nexo,1603.5448,1585.9864,3
2026-09-20 01:50:33,okexp2p,1598.0,1591.3,36
2026-09-20 01:50:33,peanut,1618.38,1561.11,1
2026-09-20 01:50:33,ripio,1611.4,1566.2992,42
2026-09-20 01:50:33,ripioexchange,1600.563,1582.05,21
2026-09-20 01:50:33,saldo,1595.9793,1566.9934,1
2026-09-20 01:50:33,satoshitango,1603.5239,1559.1855,57
2026-09-20 01:50:33,tiendacrypto,1608.723,1570.534,3
2026-09-20 01:50:33,vitawallet,1615.3288,1568.9444,2
2026-09-20 01:50:33,wallbit,1638.0792,1564.87,48
2026-09-20 02:07:49,astropay,1636.237,1568.2584,25
2026-09-20 02:07:49,belo,1608.0,1588.0,25
2026-09-20 02:07:49,binance,1596.1962,1577.7668,36
2026-09-20 02:07:49,binancep2p,1597.79,1589.91,49
2026-09-20 02:07:49,bingxp2p,1599.99,1590.5,55
2026-09-20 02:07:49,bitgetp2p,1602.98,1590.15,20
2026-09-20 02:07:49,bitsoalpha,1603.5841,1582.3188,34
2026-09-20 02:07:49,buenbit,1622.2606,1582.6158,49
2026-09-20 02:07:49,bybit,1611.9605,1567.4129,3
2026-09-20 02:07:49,bybitp2p,1596.99,1594.2,41
2026-09-20 02:07:49,cocoscrypto,1606.0038,1586.0002,23
2026-09-20 02:07:49,cryptomktpro,1616.4053,1569.4714,23
2026-09-20 02:07:49,decrypto,1608.5854,1541.735,18
2026-09-20 02:07:49,eldoradop2p,1630.3321,1556.5867,11
2026-09-20 02:07:49,eluter,1622.2866,1567.9173,21
2026-09-20 02:07:49,fiwind,1600.0,1588.0,22
2026-09-20 02:07:49,kucoinp2p,1601.7,1587.15,59
2026-09-20 02:07:49,lemoncash,1619.4185,1538.6555,22
2026-09-20 02:07:49,lemoncashp2p,1613.85,1563.195,22
2026-09-20 02:07:49,letsbit,1603.4169,1567.5124,57
2026-09-20 02:07:49,mexc,1662.9825,1581.4873,21
2026-09-20 02:07:49,nexo,1603.1487,1585.5947,21
2026-09-20 02:07:49,okexp2p,1598.0,1591.3,24
2026-09-20 02:07:49,peanut,1618.38,1561.11,20
2026-09-20 02:07:49,ripio,1609.99,1566.1499,0
2026-09-20 02:07:49,ripioexchange,1600.965,1581.851,39
2026-09-20 02:07:49,saldo,1596.1873,1567.0865,19
2026-09-20 02:07:49,satoshitango,1603.5079,1559.1699,15
2026-09-20 02:07:49,tiendacrypto,1608.723,1570.534,21
2026-09-20 02:07:49,vitawallet,1615.3772,1568.9915,20
2026-09-20 02:07:49,wallbit,1637.9772,1564.77,6
2026-09-20 02:23:39,astropay,1636.237,1568.2584,15
2026-09-20 02:23:39,belo,1608.0,1588.0,15
2026-09-20 02:23:39,binance,1596.1962,1577.7668,26
2026-09-20 02:23:39,binancep2p,1597.79,1589.91,40
2026-09-20 02:23:39,bingxp2p,1600.99,1589.0,105
2026-09-20 02:23:39,bitgetp2p,1602.98,1590.15,10
2026-09-20 02:23:39,bitsoalpha,1603.8356,1581.4838,25
2026-09-20 02:23:39,buenbit,1622.7611,1583.1053,39
2026-09-20 02:23:39,bybit,1611.9605,1567.4129,85
2026-09-20 02:23:39,bybitp2p,1598.6,1594.2,1
2026-09-20 02:23:39,cocoscrypto,1606.0038,1586.0002,14
2026-09-20 02:23:39,cryptomktpro,1616.4053,1569.5011,12
2026-09-20 02:23:39,decrypto,1608.5854,1541.735,8
2026-09-20 02:23:39,eldoradop2p,1630.3321,1556.5867,61
2026-09-20 02:23:39,eluter,1622.2866,1567.9173,12
2026-09-20 02:23:39,fiwind,1600.0,1588.0,13
2026-09-20 02:23:39,kucoinp2p,1601.7,1587.15,19
2026-09-20 02:23:39,lemoncash,1619.3942,1538.6324,12
2026-09-20 02:23:39,lemoncashp2p,1613.85,1563.195,12
2026-09-20 02:23:39,letsbit,1603.4169,1567.5124,47
2026-09-20 02:23:39,mexc,1662.9825,1581.988,11
2026-09-20 02:23:39,nexo,1603.2185,1585.6637,11
2026-09-20 02:23:39,okexp2p,1598.0,1591.3,17
2026-09-20 02:23:39,peanut,1618.38,1561.11,10
2026-09-20 02:23:39,ripio,1609.58,1566.6275,50
2026-09-20 02:23:39,ripioexchange,1600.0605,1582.647,29
2026-09-20 02:23:39,saldo,1596.1421,1566.9607,9
2026-09-20 02:23:39,satoshitango,1603.5079,1559.1699,5
2026-09-20 02:23:39,tiendacrypto,1608.723,1570.534,11
2026-09-20 02:23:39,vitawallet,1615.3611,1568.9758,10
2026-09-20 02:23:39,wallbit,1638.0792,1564.87,56
2026-09-20 02:34:29,astropay,1636.237,1568.2584,6
2026-09-20 02:34:29,belo,1608.0,1588.0,6
2026-09-20 02:34:29,binance,1596.1962,1577.7668,17
2026-09-20 02:34:29,binancep2p,1597.79,1588.51,30
2026-09-20 02:34:29,bingxp2p,1600.99,1589.0,36
2026-09-20 02:34:29,bitgetp2p,1602.9,1590.15,2
2026-09-20 02:34:29,bitsoalpha,1603.6948,1581.7025,16
2026-09-20 02:34:29,buenbit,1622.581,1582.9355,30
2026-09-20 02:34:29,bybit,1611.9605,1567.4129,44
2026-09-20 02:34:29,bybitp2p,1598.0,1595.0,21
2026-09-20 02:34:29,cocoscrypto,1606.0038,1586.0002,4
2026-09-20 02:34:29,cryptomktpro,1616.4053,1569.4714,4
2026-09-20 02:34:29,decrypto,1608.5854,1541.735,0
2026-09-20 02:34:29,eldoradop2p,1630.3321,1556.5867,22
2026-09-20 02:34:29,eluter,1622.2866,1567.9173,4
2026-09-20 02:34:29,fiwind,1600.0,1588.0,4
2026-09-20 02:34:29,kucoinp2p,1601.7,1587.15,40
2026-09-20 02:34:29,lemoncash,1619.3553,1538.5954,4
2026-09-20 02:34:29,lemoncashp2p,1613.85,1563.195,4
2026-09-20 02:34:29,letsbit,1603.2461,1567.3439,38
2026-09-20 02:34:29,mexc,1662.9825,1581.988,2
2026-09-20 02:34:29,nexo,1603.2734,1585.718,3
2026-09-20 02:34:29,okexp2p,1598.0,1591.3,7
2026-09-20 02:34:29,peanut,1618.38,1561.11,1
2026-09-20 02:34:29,ripio,1610.73,1565.8912,41
2026-09-20 02:34:29,ripioexchange,1601.166,1581.851,20
2026-09-20 02:34:29,saldo,1596.1073,1566.7061,0
2026-09-20 02:34:29,satoshitango,1603.4918,1559.1699,56
2026-09-20 02:34:29,tiendacrypto,1608.723,1570.534,3
2026-09-20 02:34:29,vitawallet,1615.3611,1568.9758,2
2026-09-20 02:34:29,wallbit,1638.0792,1564.87,47
2026-09-20 02:47:19,astropay,1636.1552,1568.1601,36
2026-09-20 02:47:19,belo,1608.0,1588.0,36
2026-09-20 02:47:19,binance,1596.1962,1577.7668,47
2026-09-20 02:47:19,binancep2p,1597.79,1588.5,0
2026-09-20 02:47:19,bingxp2p,1600.99,1589.0,66
2026-09-20 02:47:19,bitgetp2p,1602.9,1590.2,53
2026-09-20 02:47:19,bitsoalpha,1602.9705,1580.5693,45
2026-09-20 02:47:19,buenbit,1622.641,1582.9954,0
2026-09-20 02:47:19,bybit,1611.9605,1567.4129,82
2026-09-20 02:47:19,bybitp2p,1598.0,1595.0,46
2026-09-20 02:47:19,cocoscrypto,1606.0038,1586.0002,34
2026-09-20 02:47:19,cryptomktpro,1616.4155,1569.4714,33
2026-09-20 02:47:19,decrypto,1608.5854,1541.735,29
2026-09-20 02:47:19,eldoradop2p,1630.3321,1556.5867,22
2026-09-20 02:47:19,eluter,1622.2866,1567.9173,33
2026-09-20 02:47:19,fiwind,1600.0,1588.0,33
2026-09-20 02:47:19,kucoinp2p,1612.99,1568.0,10
2026-09-20 02:47:19,lemoncash,1619.3553,1538.5954,33
2026-09-20 02:47:19,lemoncashp2p,1616.895,1563.195,33
2026-09-20 02:47:19,letsbit,1603.2459,1567.3439,8
2026-09-20 02:47:19,mexc,1662.9825,1581.7376,32
2026-09-20 02:47:19,nexo,1603.0925,1585.5391,33
2026-09-20 02:47:19,okexp2p,1598.0,1591.3,7
2026-09-20 02:47:19,peanut,1618.38,1561.11,31
2026-09-20 02:47:19,ripio,1611.6,1565.7619,11
2026-09-20 02:47:19,ripioexchange,1600.362,1582.05,50
2026-09-20 02:47:19,saldo,1596.1274,1566.5823,30
2026-09-20 02:47:19,satoshitango,1603.0833,1558.7571,26
2026-09-20 02:47:19,tiendacrypto,1608.723,1570.534,32
2026-09-20 02:47:19,vitawallet,1615.2113,1568.8304,31
2026-09-20 02:47:19,wallbit,1637.9772,1564.77,17
2026-09-20 03:12:36,astropay,1636.1552,1568.1601,10
2026-09-20 03:12:36,belo,1608.0,1588.0,10
2026-09-20 03:12:36,binance,1595.9961,1577.5689,21
2026-09-20 03:12:36,binancep2p,1597.98,1588.05,34
2026-09-20 03:12:36,bingxp2p,1600.99,1588.67,40
2026-09-20 03:12:36,bitgetp2p,1602.9,1590.2,27
2026-09-20 03:12:36,bitsoalpha,1603.1314,1582.0007,20
2026-09-20 03:12:36,buenbit,1622.3107,1582.6657,34
2026-09-20 03:12:36,bybit,1611.9605,1567.4129,49
2026-09-20 03:12:36,bybitp2p,1598.8,1591.55,48
2026-09-20 03:12:36,cocoscrypto,1606.0038,1586.0002,8
2026-09-20 03:12:36,cryptomktpro,1616.2032,1569.4714,8
2026-09-20 03:12:36,decrypto,1608.5854,1541.735,3
2026-09-20 03:12:36,eldoradop2p,1632.7053,1556.5867,56
2026-09-20 03:12:36,eluter,1622.0831,1567.819,8
2026-09-20 03:12:36,fiwind,1600.0,1588.0,8
2026-09-20 03:12:36,kucoinp2p,1612.99,1568.0,14
2026-09-20 03:12:36,lemoncash,1619.3229,1538.5646,8
2026-09-20 03:12:36,lemoncashp2p,1616.895,1563.195,8
2026-09-20 03:12:36,letsbit,1603.246,1567.3439,42
2026-09-20 03:12:36,mexc,1662.9825,1581.988,6
2026-09-20 03:12:36,nexo,1603.1493,1585.5953,7
2026-09-20 03:12:36,okexp2p,1598.0,1591.3,38
2026-09-20 03:12:36,peanut,1618.38,1561.11,5
2026-09-20 03:12:36,ripio,1610.19,1566.0006,45
2026-09-20 03:12:36,ripioexchange,1601.97,1582.448,24
2026-09-20 03:12:36,saldo,1596.102,1566.3195,4
2026-09-20 03:12:36,satoshitango,1603.0673,1558.7415,0
2026-09-20 03:12:36,tiendacrypto,1608.723,1570.534,7
2026-09-20 03:12:36,vitawallet,1615.0616,1568.6849,6
2026-09-20 03:12:36,wallbit,1637.8752,1564.67,51
2026-09-20 03:38:43,astropay,1636.237,1568.2584,19
2026-09-20 03:38:43,belo,1608.0,1588.0,19
2026-09-20 03:38:43,binance,1595.9961,1577.5689,30
2026-09-20 03:38:43,binancep2p,1597.99,1588.0,50
2026-09-20 03:38:43,bingxp2p,1600.99,1588.67,109
2026-09-20 03:38:43,bitgetp2p,1602.98,1589.5,36
2026-09-20 03:38:43,bitsoalpha,1602.7793,1582.3983,29
2026-09-20 03:38:43,buenbit,1622.3307,1582.6857,43
2026-09-20 03:38:43,bybit,1611.9605,1567.4129,55
2026-09-20 03:38:43,bybitp2p,1598.8,1591.55,57
2026-09-20 03:38:43,cocoscrypto,1606.0038,1586.0002,18
2026-09-20 03:38:43,cryptomktpro,1616.2032,1569.4714,17
2026-09-20 03:38:43,decrypto,1608.5854,1541.735,13
2026-09-20 03:38:43,eldoradop2p,1632.7053,1556.5857,5
2026-09-20 03:38:43,eluter,1622.0831,1567.7207,17
2026-09-20 03:38:43,fiwind,1600.0,1588.0,17
2026-09-20 03:38:43,kucoinp2p,1612.99,1568.0,53
2026-09-20 03:38:43,lemoncash,1619.3715,1538.6108,17
2026-09-20 03:38:43,lemoncashp2p,1616.895,1563.195,17
2026-09-20 03:38:43,letsbit,1603.246,1567.3439,51
2026-09-20 03:38:43,mexc,1662.9825,1581.988,15
2026-09-20 03:38:43,nexo,1603.067,1585.5139,16
2026-09-20 03:38:43,okexp2p,1598.0,1591.3,17
2026-09-20 03:38:43,peanut,1618.38,1561.11,14
2026-09-20 03:38:43,ripio,1610.22,1565.7718,54
2026-09-20 03:38:43,ripioexchange,1600.8645,1581.652,33
2026-09-20 03:38:43,saldo,1596.0755,1566.0949,13
2026-09-20 03:38:43,satoshitango,1603.0833,1558.7571,9
2026-09-20 03:38:43,tiendacrypto,1608.723,1570.534,16
2026-09-20 03:38:43,vitawallet,1615.1747,1568.7948,15
2026-09-20 03:38:43,wallbit,1637.8752,1564.67,0
2026-09-20 03:54:47,astropay,1636.1552,1568.1601,25
2026-09-20 03:54:47,belo,1608.0,1588.0,25
2026-09-20 03:54:47,binance,1595.9961,1577.5689,36
