ts_art,exchange,ask,bid,edad_seg
2026-09-23 00:30:02,eluter,1626.6601,1572.1445,15
2026-09-23 00:30:02,fiwind,1600.0,1590.0,15
2026-09-23 00:30:02,kucoinp2p,1599.0,1587.15,0
2026-09-23 00:30:02,lemoncash,1622.7504,1541.9416,15
2026-09-23 00:30:02,lemoncashp2p,1623.2793,1566.8493,74
2026-09-23 00:30:02,letsbit,1612.0893,1575.979,18
2026-09-23 00:30:02,mexcp2p,1605.0,1591.2,10
2026-09-23 00:30:02,nexo,1607.6878,1590.0841,13
2026-09-23 00:30:02,okexp2p,1596.9,1594.1,28
2026-09-23 00:30:02,peanut,1619.63,1562.32,12
2026-09-23 00:30:02,ripio,1616.08,1568.4284,5
2026-09-23 00:30:02,ripioexchange,1606.392,1586.7265,23
2026-09-23 00:30:02,saldo,1597.737,1568.8059,11
2026-09-23 00:30:02,satoshitango,1635.203,1590.0046,12
2026-09-23 00:30:02,tiendacrypto,1609.967,1571.748,12
2026-09-23 00:30:02,vitawallet,1619.9225,1573.4063,10
2026-09-23 00:30:02,wallbit,1642.3938,1568.99,10
2026-09-23 00:46:14,astropay,1635.7464,1567.7667,18
2026-09-23 00:46:14,belo,1609.0,1589.0,18
2026-09-23 00:46:14,binance,1600.4995,1582.0206,55
2026-09-23 00:46:14,binancep2p,1596.95,1591.71,41
2026-09-23 00:46:14,bingxp2p,1599.79,1592.41,77
2026-09-23 00:46:14,bitgetp2p,1603.78,1591.85,3
2026-09-23 00:46:14,bitsoalpha,1604.1978,1583.9788,31
2026-09-23 00:46:14,buenbit,1624.603,1584.9135,2
2026-09-23 00:46:14,bybit,1613.2024,1568.6169,22
2026-09-23 00:46:14,bybitp2p,1595.79,1595.0,6
2026-09-23 00:46:14,cocoscrypto,1605.003,1588.9978,16
2026-09-23 00:46:14,cryptomktpro,1620.257,1573.329,15
2026-09-23 00:46:14,decrypto,1622.6695,1579.4425,13
2026-09-23 00:46:14,eldoradop2p,1622.8083,1554.457,9
2026-09-23 00:46:14,eluter,1626.6601,1572.1445,15
2026-09-23 00:46:14,fiwind,1600.0,1590.0,15
2026-09-23 00:46:14,kucoinp2p,1599.0,1587.15,0
2026-09-23 00:46:14,lemoncash,1622.7163,1541.9092,15
2026-09-23 00:46:14,lemoncashp2p,1623.2793,1566.8395,15
2026-09-23 00:46:14,letsbit,1612.0893,1575.979,18
2026-09-23 00:46:14,mexcp2p,1605.0,1591.0,8
2026-09-23 00:46:14,nexo,1606.4402,1588.8502,13
2026-09-23 00:46:14,okexp2p,1597.8,1594.1,27
2026-09-23 00:46:14,peanut,1619.63,1562.32,11
2026-09-23 00:46:14,ripio,1615.25,1570.1995,5
2026-09-23 00:46:14,ripioexchange,1603.98,1584.438,24
2026-09-23 00:46:14,saldo,1597.7373,1568.7941,11
2026-09-23 00:46:14,satoshitango,1635.2503,1590.0506,11
2026-09-23 00:46:14,tiendacrypto,1609.967,1571.748,11
2026-09-23 00:46:14,vitawallet,1620.0076,1573.4889,10
2026-09-23 00:46:14,wallbit,1642.4958,1569.08,9
2026-09-23 01:09:57,astropay,1635.7464,1567.7667,15
2026-09-23 01:09:57,belo,1609.0,1589.0,15
2026-09-23 01:09:57,binance,1600.4995,1582.0206,52
2026-09-23 01:09:57,binancep2p,1597.5,1591.72,38
2026-09-23 01:09:57,bingxp2p,1599.79,1591.58,74
2026-09-23 01:09:57,bitgetp2p,1603.78,1591.85,49
2026-09-23 01:09:57,bitsoalpha,1604.399,1584.1974,29
2026-09-23 01:09:57,buenbit,1625.1735,1585.4629,0
2026-09-23 01:09:57,bybit,1613.2024,1568.6169,11
2026-09-23 01:09:57,bybitp2p,1595.79,1595.0,8
2026-09-23 01:09:57,cocoscrypto,1605.003,1588.9978,13
2026-09-23 01:09:57,cryptomktpro,1620.257,1573.329,13
2026-09-23 01:09:57,decrypto,1622.6695,1579.4425,11
2026-09-23 01:09:57,eldoradop2p,1629.9786,1554.457,8
2026-09-23 01:09:57,eluter,1626.6601,1575.9101,12
2026-09-23 01:09:57,fiwind,1600.0,1590.0,12
2026-09-23 01:09:57,kucoinp2p,1599.0,1587.15,27
2026-09-23 01:09:57,lemoncash,1622.7634,1541.9539,12
2026-09-23 01:09:57,lemoncashp2p,1623.2793,1566.8592,72
2026-09-23 01:09:57,letsbit,1612.0896,1575.979,15
2026-09-23 01:09:57,mexcp2p,1605.0,1591.0,3
2026-09-23 01:09:57,nexo,1606.9529,1589.3414,12
2026-09-23 01:09:57,okexp2p,1598.25,1594.1,5
2026-09-23 01:09:57,peanut,1619.63,1562.32,10
2026-09-23 01:09:57,ripio,1616.08,1569.911,3
2026-09-23 01:09:57,ripioexchange,1606.392,1586.3285,21
2026-09-23 01:09:57,saldo,1597.7507,1568.7356,9
2026-09-23 01:09:57,satoshitango,1635.1417,1589.945,9
2026-09-23 01:09:57,tiendacrypto,1609.967,1571.748,9
2026-09-23 01:09:57,vitawallet,1620.0724,1573.5519,8
2026-09-23 01:09:57,wallbit,1642.4958,1569.08,8
2026-09-23 01:29:25,astropay,1635.7464,1567.7667,18
2026-09-23 01:29:25,belo,1609.0,1589.0,18
2026-09-23 01:29:25,binance,1600.4995,1582.0206,55
2026-09-23 01:29:25,binancep2p,1598.43,1591.71,7
2026-09-23 01:29:25,bingxp2p,1599.0,1591.08,21
2026-09-23 01:29:25,bitgetp2p,1603.78,1591.85,9
2026-09-23 01:29:25,bitsoalpha,1604.4996,1584.2571,29
2026-09-23 01:29:25,buenbit,1625.3537,1585.6428,3
2026-09-23 01:29:25,bybit,1613.2024,1568.6169,41
2026-09-23 01:29:25,bybitp2p,1595.79,1595.0,0
2026-09-23 01:29:25,cocoscrypto,1605.003,1588.9978,16
2026-09-23 01:29:25,cryptomktpro,1620.257,1573.329,16
2026-09-23 01:29:25,decrypto,1622.6695,1579.4425,14
2026-09-23 01:29:25,eldoradop2p,1629.9786,1554.457,11
2026-09-23 01:29:25,eluter,1626.6601,1572.1445,15
2026-09-23 01:29:25,fiwind,1600.0,1590.0,15
2026-09-23 01:29:25,kucoinp2p,1639.99,1583.55,0
2026-09-23 01:29:25,lemoncash,1622.7569,1541.9477,15
2026-09-23 01:29:25,lemoncashp2p,1623.3809,1566.8592,15
2026-09-23 01:29:25,letsbit,1612.0893,1575.979,19
2026-09-23 01:29:25,mexcp2p,1605.0,1591.0,21
2026-09-23 01:29:25,nexo,1607.2339,1589.6352,14
2026-09-23 01:29:25,okexp2p,1598.7,1594.1,37
2026-09-23 01:29:25,peanut,1619.63,1562.32,12
2026-09-23 01:29:25,ripio,1615.83,1570.0602,6
2026-09-23 01:29:25,ripioexchange,1604.6835,1586.3285,24
2026-09-23 01:29:25,saldo,1597.7101,1568.7247,12
2026-09-23 01:29:25,satoshitango,1635.1254,1589.9291,11
2026-09-23 01:29:25,tiendacrypto,1609.967,1571.748,12
2026-09-23 01:29:25,vitawallet,1620.1211,1573.5991,10
2026-09-23 01:29:25,wallbit,1642.3938,1568.99,10
